# BUSCO version is: 2.0 
# The lineage dataset is: diptera_odb9 (Creation date: 2016-10-21, number of species: 25, number of BUSCOs: 2799)
# To reproduce this run: python /pub/jje/ee282/bin/busco/BUSCO.py -i ./Assemble_MinION_reads/nanopore_assembly/nanopore_assembly/data/processed/unitigs.fa -o unitigs_diptera_odb9 -l /pub/jje/ee282/bin/busco/lineages/diptera_odb9/ -m genome -c 32 -sp fly
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091503JP	Missing
EOG091503JX	Missing
EOG091503K5	Missing
EOG091503KB	Missing
EOG091503KD	Missing
EOG091503KH	Missing
EOG091503KW	Missing
EOG091503KX	Missing
EOG091503KZ	Missing
EOG091503L1	Missing
EOG091503L7	Missing
EOG091503LE	Missing
EOG091503LJ	Missing
EOG091503LN	Missing
EOG091503LR	Missing
EOG091503M6	Missing
EOG091503ME	Missing
EOG091503MY	Missing
EOG091503N3	Missing
EOG091503N4	Missing
EOG091503N5	Missing
EOG091503N6	Missing
EOG091503NA	Missing
EOG091503NC	Missing
EOG091503NL	Missing
EOG091503NP	Missing
EOG091503NU	Missing
EOG091503NY	Missing
EOG091503NZ	Missing
EOG091503O5	Missing
EOG091503OC	Missing
EOG091503OD	Missing
EOG091503OG	Missing
EOG091503OM	Missing
EOG091503OV	Missing
EOG091503OZ	Missing
EOG091503P5	Missing
EOG091503P7	Missing
EOG091503PC	Missing
EOG091503PE	Missing
EOG091503PH	Missing
EOG091503PJ	Missing
EOG091503PP	Missing
EOG091503PR	Missing
EOG091503PW	Missing
EOG091503PX	Missing
EOG091503Q8	Missing
EOG091503QH	Missing
EOG091503QJ	Missing
EOG091503QZ	Missing
EOG091503R8	Missing
EOG091503RA	Missing
EOG091503RC	Missing
EOG091503RE	Missing
EOG091503RP	Missing
EOG091503RQ	Missing
EOG091503RS	Missing
EOG091503RX	Missing
EOG091503RY	Missing
EOG091503RZ	Missing
EOG091503S0	Missing
EOG091503SA	Missing
EOG091503SL	Missing
EOG091503SM	Missing
EOG091503SS	Missing
EOG091503ST	Missing
EOG091503SU	Missing
EOG091503TC	Missing
EOG091503TI	Missing
EOG091503TZ	Missing
EOG091503U5	Missing
EOG091503UK	Missing
EOG091503UM	Missing
EOG091503UQ	Missing
EOG091503UV	Missing
EOG091503V5	Missing
EOG091503V9	Missing
EOG091503VI	Missing
EOG091503W6	Missing
EOG091503WB	Missing
EOG091503WO	Missing
EOG091503WZ	Missing
EOG091503X0	Missing
EOG091503X5	Missing
EOG091503X6	Missing
EOG091503X9	Missing
EOG091503XG	Missing
EOG091503XP	Missing
EOG091503XT	Missing
EOG091503YA	Missing
EOG091503YD	Missing
EOG091503YS	Missing
EOG091503YT	Missing
EOG091503ZD	Missing
EOG091503ZI	Missing
EOG091503ZY	Missing
EOG09150401	Missing
EOG09150403	Missing
EOG09150406	Missing
EOG0915040D	Missing
EOG0915040K	Missing
EOG0915040M	Missing
EOG0915040X	Missing
EOG09150410	Missing
EOG09150413	Missing
EOG09150415	Missing
EOG09150418	Missing
EOG0915041C	Missing
EOG0915041G	Missing
EOG0915041K	Missing
EOG0915041M	Missing
EOG0915041Q	Missing
EOG0915041U	Missing
EOG09150425	Missing
EOG0915042G	Missing
EOG0915042H	Missing
EOG0915042I	Missing
EOG0915042L	Missing
EOG0915042U	Missing
EOG0915042X	Missing
EOG0915042Y	Missing
EOG09150431	Missing
EOG09150434	Missing
EOG09150438	Missing
EOG0915043G	Missing
EOG0915043R	Missing
EOG09150444	Missing
EOG0915044C	Missing
EOG0915044D	Missing
EOG0915044F	Missing
EOG0915044J	Missing
EOG0915044N	Missing
EOG09150456	Missing
EOG0915045E	Missing
EOG0915045G	Missing
EOG0915045N	Missing
EOG0915045O	Missing
EOG0915045R	Missing
EOG09150460	Missing
EOG09150462	Missing
EOG0915046E	Missing
EOG0915046G	Missing
EOG0915046M	Missing
EOG0915046Q	Missing
EOG0915046R	Missing
EOG0915046W	Missing
EOG09150475	Missing
EOG09150476	Missing
EOG0915047C	Missing
EOG0915047F	Missing
EOG0915047G	Missing
EOG0915047N	Missing
EOG0915047R	Missing
EOG0915047T	Missing
EOG09150480	Missing
EOG09150484	Missing
EOG09150488	Missing
EOG09150489	Missing
EOG0915048G	Missing
EOG0915048Q	Missing
EOG0915048T	Missing
EOG0915048U	Missing
EOG09150493	Missing
EOG09150495	Missing
EOG0915049C	Missing
EOG0915049P	Missing
EOG0915049Q	Missing
EOG091504A0	Missing
EOG091504A8	Missing
EOG091504AG	Missing
EOG091504AK	Missing
EOG091504AL	Missing
EOG091504AQ	Missing
EOG091504AU	Missing
EOG091504B4	Missing
EOG091504BA	Missing
EOG091504BG	Missing
EOG091504BN	Missing
EOG091504BR	Missing
EOG091504BZ	Missing
EOG091504CF	Missing
EOG091504CP	Missing
EOG091504CS	Missing
EOG091504CT	Missing
EOG091504D5	Missing
EOG091504DA	Missing
EOG091504DN	Missing
EOG091504DU	Missing
EOG091504DY	Missing
EOG091504E2	Missing
EOG091504E3	Missing
EOG091504E4	Missing
EOG091504E9	Missing
EOG091504EB	Missing
EOG091504EC	Missing
EOG091504EE	Missing
EOG091504EO	Missing
EOG091504ER	Missing
EOG091504F1	Missing
EOG091504FV	Missing
EOG091504G1	Missing
EOG091504G2	Missing
EOG091504G5	Missing
EOG091504G8	Missing
EOG091504G9	Missing
EOG091504GA	Missing
EOG091504GV	Missing
EOG091504H2	Missing
EOG091504H7	Missing
EOG091504HB	Missing
EOG091504HH	Missing
EOG091504HK	Missing
EOG091504HM	Missing
EOG091504HN	Missing
EOG091504HT	Missing
EOG091504I9	Missing
EOG091504IC	Complete	utg000032l	2291731	2297115	186.1	200
EOG091504IE	Missing
EOG091504IO	Missing
EOG091504IQ	Missing
EOG091504IR	Missing
EOG091504IZ	Missing
EOG091504J5	Missing
EOG091504JF	Missing
EOG091504JH	Fragmented	utg000001l	4243294	4244963	75.1	118
EOG091504JK	Missing
EOG091504JL	Missing
EOG091504JT	Missing
EOG091504JX	Missing
EOG091504K6	Missing
EOG091504K7	Fragmented	utg000137l	52423	56773	31.1	98
EOG091504K8	Missing
EOG091504KE	Missing
EOG091504KI	Missing
EOG091504KK	Missing
EOG091504KN	Missing
EOG091504KW	Missing
EOG091504KX	Missing
EOG091504L4	Missing
EOG091504LJ	Missing
EOG091504LO	Missing
EOG091504LQ	Missing
EOG091504LW	Missing
EOG091504ME	Missing
EOG091504MN	Missing
EOG091504MT	Missing
EOG091504N2	Missing
EOG091504N4	Missing
EOG091504O8	Missing
EOG091504OK	Missing
EOG091504OR	Missing
EOG091504OU	Missing
EOG091504P7	Missing
EOG091504PE	Missing
EOG091504PO	Missing
EOG091504PT	Missing
EOG091504PU	Missing
EOG091504PX	Missing
EOG091504PY	Missing
EOG091504Q4	Missing
EOG091504Q5	Missing
EOG091504QL	Missing
EOG091504QN	Missing
EOG091504R0	Missing
EOG091504R8	Missing
EOG091504RC	Missing
EOG091504RD	Missing
EOG091504RH	Missing
EOG091504RQ	Missing
EOG091504RZ	Missing
EOG091504S4	Missing
EOG091504SE	Missing
EOG091504SM	Missing
EOG091504SQ	Missing
EOG091504T3	Missing
EOG091504T8	Missing
EOG091504TK	Missing
EOG091504TL	Missing
EOG091504TT	Missing
EOG091504TW	Missing
EOG091504U1	Missing
EOG091504U4	Missing
EOG091504U5	Missing
EOG091504U7	Missing
EOG091504UH	Missing
EOG091504UM	Missing
EOG091504V3	Missing
EOG091504V4	Missing
EOG091504V6	Missing
EOG091504V8	Missing
EOG091504VA	Missing
EOG091504VH	Missing
EOG091504VK	Missing
EOG091504VM	Missing
EOG091504VR	Missing
EOG091504W6	Missing
EOG091504W7	Missing
EOG091504WA	Missing
EOG091504WF	Missing
EOG091504WH	Missing
EOG091504WN	Missing
EOG091504WP	Missing
EOG091504WT	Fragmented	utg000002l	8648554	8650543	70.8	81
EOG091504WV	Missing
EOG091504X1	Missing
EOG091504XB	Missing
EOG091504XF	Missing
EOG091504XY	Missing
EOG091504YC	Missing
EOG091504YE	Missing
EOG091504YG	Missing
EOG091504YS	Missing
EOG091504YT	Missing
EOG091504YU	Missing
EOG091504Z2	Missing
EOG091504Z3	Missing
EOG091504ZB	Missing
EOG091504ZC	Missing
EOG091504ZH	Missing
EOG091504ZM	Missing
EOG091504ZQ	Missing
EOG091504ZU	Missing
EOG09150501	Missing
EOG09150507	Missing
EOG09150508	Missing
EOG0915050A	Missing
EOG0915050I	Missing
EOG0915050R	Missing
EOG0915050X	Missing
EOG09150510	Missing
EOG09150514	Missing
EOG09150515	Missing
EOG0915051K	Missing
EOG0915051M	Missing
EOG0915051S	Missing
EOG0915051Z	Missing
EOG09150522	Missing
EOG09150527	Missing
EOG09150529	Missing
EOG0915052B	Missing
EOG0915052C	Missing
EOG0915052K	Missing
EOG0915052L	Missing
EOG0915052P	Missing
EOG0915052X	Missing
EOG09150533	Missing
EOG09150535	Missing
EOG09150536	Missing
EOG0915053K	Missing
EOG0915053O	Missing
EOG0915053S	Missing
EOG09150543	Missing
EOG09150544	Missing
EOG0915054D	Missing
EOG0915054I	Missing
EOG0915054L	Missing
EOG0915054M	Missing
EOG0915054R	Missing
EOG0915054S	Missing
EOG0915054W	Missing
EOG09150554	Missing
EOG09150557	Missing
EOG0915055A	Missing
EOG0915055K	Missing
EOG0915055Y	Missing
EOG09150567	Missing
EOG0915056B	Missing
EOG0915056L	Missing
EOG0915056O	Missing
EOG0915056Q	Missing
EOG0915056V	Missing
EOG09150577	Missing
EOG09150578	Missing
EOG0915057D	Missing
EOG0915057R	Missing
EOG0915057X	Missing
EOG09150581	Missing
EOG0915058A	Missing
EOG0915058H	Missing
EOG0915058J	Missing
EOG0915058L	Missing
EOG0915058O	Missing
EOG0915058S	Missing
EOG0915058U	Missing
EOG0915058W	Missing
EOG09150594	Missing
EOG09150599	Missing
EOG0915059K	Missing
EOG0915059M	Missing
EOG091505A6	Missing
EOG091505AN	Missing
EOG091505AT	Missing
EOG091505AV	Missing
EOG091505AW	Missing
EOG091505AX	Missing
EOG091505B2	Missing
EOG091505B8	Missing
EOG091505BB	Missing
EOG091505BC	Missing
EOG091505BH	Missing
EOG091505BI	Missing
EOG091505C0	Missing
EOG091505CQ	Missing
EOG091505D6	Missing
EOG091505DF	Fragmented	utg000029l	4024479	4036103	153.2	101
EOG091505DG	Missing
EOG091505DM	Missing
EOG091505DN	Missing
EOG091505DS	Missing
EOG091505DZ	Missing
EOG091505EA	Missing
EOG091505EI	Missing
EOG091505EO	Missing
EOG091505EP	Missing
EOG091505EV	Missing
EOG091505EZ	Missing
EOG091505F0	Missing
EOG091505F1	Missing
EOG091505F8	Missing
EOG091505F9	Missing
EOG091505FB	Missing
EOG091505FI	Missing
EOG091505FQ	Missing
EOG091505FV	Missing
EOG091505FW	Missing
EOG091505FX	Complete	utg000026l	5984983	5992545	93.4	147
EOG091505G4	Missing
EOG091505H1	Missing
EOG091505H3	Missing
EOG091505H5	Missing
EOG091505H9	Missing
EOG091505HD	Missing
EOG091505HM	Missing
EOG091505HN	Missing
EOG091505HX	Fragmented	utg000003l	3323251	3336379	83.9	186
EOG091505I8	Missing
EOG091505IT	Missing
EOG091505IW	Missing
EOG091505JE	Missing
EOG091505JL	Missing
EOG091505JW	Missing
EOG091505KI	Missing
EOG091505KQ	Missing
EOG091505LB	Missing
EOG091505LK	Missing
EOG091505LV	Missing
EOG091505LZ	Missing
EOG091505M6	Missing
EOG091505M8	Missing
EOG091505MB	Missing
EOG091505MJ	Missing
EOG091505N1	Missing
EOG091505NE	Missing
EOG091505NU	Missing
EOG091505NX	Missing
EOG091505NZ	Missing
EOG091505O9	Missing
EOG091505OE	Missing
EOG091505OJ	Missing
EOG091505OW	Missing
EOG091505OY	Missing
EOG091505P1	Missing
EOG091505P9	Missing
EOG091505PO	Missing
EOG091505PY	Missing
EOG091505Q0	Missing
EOG091505QA	Missing
EOG091505QC	Missing
EOG091505QY	Missing
EOG091505R2	Missing
EOG091505RA	Missing
EOG091505RD	Missing
EOG091505RH	Missing
EOG091505RT	Missing
EOG091505S0	Missing
EOG091505S3	Missing
EOG091505SE	Missing
EOG091505SO	Missing
EOG091505T5	Missing
EOG091505TD	Missing
EOG091505U4	Missing
EOG091505UR	Missing
EOG091505UX	Missing
EOG091505VK	Missing
EOG091505VU	Missing
EOG091505W0	Missing
EOG091505W2	Missing
EOG091505W3	Missing
EOG091505WC	Missing
EOG091505WF	Missing
EOG091505WH	Missing
EOG091505WL	Missing
EOG091505WZ	Missing
EOG091505X9	Missing
EOG091505XC	Missing
EOG091505XE	Missing
EOG091505XH	Missing
EOG091505XM	Missing
EOG091505XQ	Missing
EOG091505XR	Missing
EOG091505Y1	Missing
EOG091505YD	Missing
EOG091505YT	Missing
EOG091505YU	Missing
EOG091505YV	Missing
EOG091505ZD	Missing
EOG091505ZH	Missing
EOG091505ZN	Missing
EOG091505ZQ	Missing
EOG091505ZR	Missing
EOG091505ZT	Missing
EOG091505ZV	Missing
EOG09150601	Missing
EOG0915060C	Missing
EOG0915060E	Missing
EOG0915060J	Missing
EOG0915060V	Missing
EOG0915060Y	Fragmented	utg000028l	716353	723669	28.3	36
EOG09150611	Missing
EOG09150614	Missing
EOG0915061I	Missing
EOG0915061U	Missing
EOG09150621	Missing
EOG0915062B	Missing
EOG0915062H	Missing
EOG0915062N	Missing
EOG0915062O	Missing
EOG0915062T	Missing
EOG0915062Y	Missing
EOG09150631	Missing
EOG09150633	Missing
EOG09150634	Missing
EOG0915063C	Missing
EOG0915063L	Missing
EOG0915063S	Missing
EOG0915063T	Missing
EOG0915063V	Missing
EOG09150642	Missing
EOG09150648	Missing
EOG0915064D	Missing
EOG0915064E	Missing
EOG0915064T	Missing
EOG09150659	Missing
EOG0915065A	Fragmented	utg000001l	117459	123339	69.1	51
EOG0915065I	Missing
EOG0915065L	Missing
EOG0915065U	Missing
EOG09150662	Missing
EOG09150666	Missing
EOG09150668	Missing
EOG0915066B	Missing
EOG0915066E	Missing
EOG0915066G	Missing
EOG0915066H	Missing
EOG0915066K	Missing
EOG0915066Y	Missing
EOG09150670	Missing
EOG09150678	Missing
EOG0915067M	Missing
EOG0915067O	Fragmented	utg000002l	16220298	16222060	77.0	78
EOG0915067P	Missing
EOG0915067S	Missing
EOG0915067U	Missing
EOG0915067W	Missing
EOG09150688	Missing
EOG0915068J	Missing
EOG0915068W	Missing
EOG09150699	Missing
EOG0915069F	Missing
EOG0915069H	Missing
EOG0915069T	Missing
EOG091506A1	Missing
EOG091506AI	Missing
EOG091506AQ	Complete	utg000019l	1577422	1579069	126.6	171
EOG091506AS	Missing
EOG091506AV	Missing
EOG091506BJ	Missing
EOG091506BN	Missing
EOG091506BX	Missing
EOG091506BY	Missing
EOG091506CI	Missing
EOG091506CY	Missing
EOG091506CZ	Missing
EOG091506DC	Missing
EOG091506DL	Missing
EOG091506DS	Missing
EOG091506DV	Missing
EOG091506E4	Missing
EOG091506EE	Missing
EOG091506EL	Missing
EOG091506EU	Missing
EOG091506EZ	Missing
EOG091506F5	Missing
EOG091506FC	Missing
EOG091506FG	Missing
EOG091506FJ	Missing
EOG091506FK	Missing
EOG091506FN	Missing
EOG091506FQ	Missing
EOG091506FV	Missing
EOG091506FX	Missing
EOG091506FZ	Missing
EOG091506G4	Missing
EOG091506G5	Missing
EOG091506G6	Missing
EOG091506G7	Missing
EOG091506GK	Missing
EOG091506GL	Missing
EOG091506GS	Fragmented	utg000043l	2123580	2132326	166.7	209
EOG091506HG	Missing
EOG091506HH	Complete	utg000001l	6254372	6260463	123.2	137
EOG091506HI	Missing
EOG091506HM	Missing
EOG091506HY	Missing
EOG091506I5	Missing
EOG091506IC	Missing
EOG091506IF	Missing
EOG091506IK	Missing
EOG091506JF	Missing
EOG091506JZ	Missing
EOG091506KM	Missing
EOG091506KP	Missing
EOG091506LA	Missing
EOG091506LK	Missing
EOG091506LT	Missing
EOG091506LU	Missing
EOG091506LV	Missing
EOG091506M0	Missing
EOG091506M2	Missing
EOG091506MS	Missing
EOG091506MX	Missing
EOG091506N1	Missing
EOG091506NC	Missing
EOG091506NH	Missing
EOG091506NV	Missing
EOG091506NW	Missing
EOG091506O6	Missing
EOG091506O9	Missing
EOG091506OM	Missing
EOG091506OO	Missing
EOG091506P3	Missing
EOG091506PE	Missing
EOG091506PN	Missing
EOG091506PT	Missing
EOG091506PY	Missing
EOG091506QJ	Missing
EOG091506QT	Missing
EOG091506QZ	Missing
EOG091506R2	Missing
EOG091506R4	Missing
EOG091506R9	Missing
EOG091506RF	Missing
EOG091506RU	Missing
EOG091506S4	Missing
EOG091506SC	Missing
EOG091506SE	Missing
EOG091506T5	Missing
EOG091506TK	Missing
EOG091506TN	Missing
EOG091506TY	Missing
EOG091506TZ	Missing
EOG091506U1	Missing
EOG091506U2	Missing
EOG091506UA	Missing
EOG091506UK	Missing
EOG091506UN	Missing
EOG091506UP	Missing
EOG091506UQ	Missing
EOG091506UU	Missing
EOG091506UW	Missing
EOG091506V0	Missing
EOG091506V7	Missing
EOG091506VE	Missing
EOG091506VR	Missing
EOG091506VU	Missing
EOG091506W0	Missing
EOG091506WC	Missing
EOG091506WP	Missing
EOG091506X3	Missing
EOG091506X6	Missing
EOG091506XI	Missing
EOG091506XJ	Missing
EOG091506XM	Missing
EOG091506XY	Missing
EOG091506Y1	Missing
EOG091506Y4	Missing
EOG091506Y6	Missing
EOG091506Y8	Missing
EOG091506YE	Missing
EOG091506YM	Missing
EOG091506YP	Missing
EOG091506YR	Missing
EOG091506Z1	Missing
EOG091506Z7	Missing
EOG091506Z9	Missing
EOG091506ZS	Missing
EOG091506ZW	Missing
EOG091506ZX	Missing
EOG09150704	Missing
EOG09150706	Missing
EOG09150709	Missing
EOG0915070B	Missing
EOG0915070N	Missing
EOG0915070T	Missing
EOG0915071C	Missing
EOG0915071D	Missing
EOG0915071G	Missing
EOG0915071R	Missing
EOG0915071Z	Missing
EOG0915072F	Missing
EOG0915072G	Missing
EOG0915072R	Missing
EOG0915073L	Missing
EOG0915074K	Missing
EOG0915074L	Missing
EOG0915074O	Fragmented	utg000003l	2274576	2278875	70.2	86
EOG0915074Q	Missing
EOG0915074T	Missing
EOG0915074U	Missing
EOG09150756	Missing
EOG09150758	Missing
EOG0915075G	Missing
EOG09150763	Missing
EOG0915076L	Missing
EOG0915076R	Missing
EOG0915076S	Missing
EOG0915076Y	Missing
EOG09150776	Missing
EOG0915077H	Missing
EOG09150781	Missing
EOG09150784	Missing
EOG09150785	Missing
EOG09150789	Missing
EOG0915078A	Missing
EOG0915078C	Missing
EOG0915078G	Missing
EOG0915078K	Missing
EOG0915078M	Missing
EOG0915078O	Missing
EOG0915078Q	Missing
EOG09150791	Missing
EOG09150797	Missing
EOG0915079A	Missing
EOG0915079F	Missing
EOG0915079G	Missing
EOG0915079U	Missing
EOG091507A1	Missing
EOG091507A7	Missing
EOG091507AD	Missing
EOG091507AN	Missing
EOG091507AR	Missing
EOG091507B5	Missing
EOG091507B8	Missing
EOG091507BE	Missing
EOG091507BI	Missing
EOG091507C1	Missing
EOG091507C5	Missing
EOG091507CD	Missing
EOG091507CE	Missing
EOG091507CG	Missing
EOG091507CP	Missing
EOG091507CU	Missing
EOG091507D2	Missing
EOG091507D5	Missing
EOG091507DG	Missing
EOG091507DN	Missing
EOG091507DS	Missing
EOG091507E5	Missing
EOG091507EC	Missing
EOG091507EH	Missing
EOG091507EK	Missing
EOG091507EN	Missing
EOG091507EV	Missing
EOG091507FA	Missing
EOG091507FT	Missing
EOG091507G0	Missing
EOG091507HU	Missing
EOG091507HX	Missing
EOG091507IF	Missing
EOG091507IL	Missing
EOG091507IP	Missing
EOG091507IU	Missing
EOG091507J3	Missing
EOG091507J7	Missing
EOG091507J8	Missing
EOG091507JA	Missing
EOG091507K8	Missing
EOG091507K9	Missing
EOG091507KA	Missing
EOG091507KS	Missing
EOG091507L6	Missing
EOG091507L7	Missing
EOG091507LW	Missing
EOG091507ME	Missing
EOG091507MG	Fragmented	utg000029l	1460174	1469609	119.8	182
EOG091507ML	Missing
EOG091507MO	Missing
EOG091507MU	Missing
EOG091507MX	Missing
EOG091507N2	Missing
EOG091507NY	Missing
EOG091507O7	Missing
EOG091507OJ	Missing
EOG091507P0	Missing
EOG091507P4	Missing
EOG091507PB	Missing
EOG091507PD	Missing
EOG091507PU	Missing
EOG091507Q1	Missing
EOG091507Q2	Missing
EOG091507QE	Missing
EOG091507QL	Missing
EOG091507QQ	Missing
EOG091507QW	Missing
EOG091507RA	Missing
EOG091507TI	Missing
EOG091507TP	Missing
EOG091507TU	Missing
EOG091507U2	Missing
EOG091507U4	Missing
EOG091507U5	Missing
EOG091507UB	Missing
EOG091507UG	Missing
EOG091507UH	Missing
EOG091507V3	Missing
EOG091507V5	Missing
EOG091507VN	Missing
EOG091507VO	Missing
EOG091507W4	Missing
EOG091507WB	Missing
EOG091507WM	Missing
EOG091507WQ	Missing
EOG091507WT	Complete	utg000026l	6004938	6009062	172.1	274
EOG091507WY	Missing
EOG091507XB	Missing
EOG091507XV	Missing
EOG091507XY	Missing
EOG091507YG	Missing
EOG091507YU	Missing
EOG091507ZA	Missing
EOG091507ZS	Missing
EOG091507ZV	Missing
EOG091507ZW	Missing
EOG091507ZY	Missing
EOG09150801	Missing
EOG0915080B	Missing
EOG0915080I	Missing
EOG0915080Q	Missing
EOG09150819	Missing
EOG0915081L	Missing
EOG0915081O	Missing
EOG09150820	Missing
EOG09150824	Missing
EOG0915082H	Missing
EOG0915082P	Missing
EOG0915082S	Missing
EOG0915082Z	Missing
EOG09150831	Missing
EOG09150835	Missing
EOG0915083Q	Missing
EOG0915083Z	Missing
EOG09150848	Missing
EOG0915084E	Missing
EOG0915084K	Missing
EOG0915084P	Missing
EOG0915084W	Missing
EOG09150851	Missing
EOG09150863	Missing
EOG0915086G	Missing
EOG0915086S	Missing
EOG0915086X	Missing
EOG09150873	Missing
EOG0915087Q	Missing
EOG09150885	Missing
EOG0915088F	Missing
EOG0915088J	Missing
EOG0915089B	Missing
EOG0915089E	Missing
EOG0915089I	Missing
EOG0915089O	Missing
EOG091508A1	Missing
EOG091508A5	Missing
EOG091508AA	Missing
EOG091508AN	Missing
EOG091508AS	Missing
EOG091508AX	Missing
EOG091508BJ	Missing
EOG091508BP	Missing
EOG091508BQ	Missing
EOG091508BR	Missing
EOG091508C1	Missing
EOG091508CS	Missing
EOG091508CT	Missing
EOG091508DP	Missing
EOG091508E0	Missing
EOG091508E3	Missing
EOG091508EC	Missing
EOG091508ES	Missing
EOG091508EV	Missing
EOG091508EY	Missing
EOG091508FJ	Missing
EOG091508FM	Missing
EOG091508FN	Missing
EOG091508G4	Missing
EOG091508G7	Missing
EOG091508GG	Missing
EOG091508GR	Missing
EOG091508GS	Missing
EOG091508GT	Missing
EOG091508GV	Missing
EOG091508HD	Missing
EOG091508HG	Missing
EOG091508HL	Missing
EOG091508HY	Missing
EOG091508I5	Missing
EOG091508IA	Missing
EOG091508JV	Missing
EOG091508JZ	Missing
EOG091508K5	Missing
EOG091508K6	Missing
EOG091508KL	Missing
EOG091508KS	Missing
EOG091508KT	Missing
EOG091508KW	Missing
EOG091508L5	Missing
EOG091508LN	Missing
EOG091508LQ	Missing
EOG091508LZ	Missing
EOG091508MB	Missing
EOG091508MT	Missing
EOG091508N0	Missing
EOG091508N7	Missing
EOG091508NM	Missing
EOG091508NS	Missing
EOG091508NX	Missing
EOG091508OC	Missing
EOG091508OS	Missing
EOG091508P5	Missing
EOG091508PB	Missing
EOG091508PC	Missing
EOG091508PH	Missing
EOG091508PJ	Missing
EOG091508Q4	Missing
EOG091508Q7	Missing
EOG091508QK	Missing
EOG091508QM	Missing
EOG091508RD	Missing
EOG091508RG	Missing
EOG091508RS	Missing
EOG091508S2	Missing
EOG091508SN	Missing
EOG091508TB	Missing
EOG091508UU	Missing
EOG091508V3	Missing
EOG091508V9	Missing
EOG091508VI	Missing
EOG091508VK	Missing
EOG091508VV	Missing
EOG091508W5	Missing
EOG091508WQ	Missing
EOG091508WU	Missing
EOG091508X2	Missing
EOG091508XD	Missing
EOG091508XN	Missing
EOG091508XQ	Missing
EOG091508XX	Missing
EOG091508Y5	Missing
EOG091508YE	Missing
EOG091508YH	Missing
EOG091508YO	Missing
EOG091508Z7	Missing
EOG091508Z9	Missing
EOG091508ZE	Missing
EOG091508ZG	Missing
EOG09150901	Missing
EOG0915090A	Missing
EOG0915090M	Missing
EOG0915090S	Missing
EOG0915090X	Missing
EOG09150916	Missing
EOG09150918	Missing
EOG0915091F	Missing
EOG0915091U	Missing
EOG09150928	Missing
EOG0915092I	Missing
EOG0915092W	Missing
EOG0915092X	Fragmented	utg000010l	905725	907919	107.5	103
EOG0915093A	Missing
EOG0915093Z	Missing
EOG0915094C	Missing
EOG0915094J	Missing
EOG0915094K	Missing
EOG0915094P	Missing
EOG09150950	Missing
EOG0915095J	Missing
EOG0915095Q	Missing
EOG0915095T	Missing
EOG0915095X	Missing
EOG0915095Y	Missing
EOG09150960	Missing
EOG09150968	Missing
EOG0915096E	Missing
EOG0915096U	Missing
EOG0915096Y	Missing
EOG09150971	Missing
EOG0915097E	Missing
EOG0915097J	Missing
EOG0915097M	Missing
EOG0915097P	Missing
EOG0915097V	Missing
EOG09150987	Missing
EOG0915098L	Missing
EOG0915098M	Missing
EOG0915098R	Missing
EOG09150990	Missing
EOG0915099B	Missing
EOG0915099H	Missing
EOG0915099S	Missing
EOG0915099T	Missing
EOG0915099X	Missing
EOG091509A7	Missing
EOG091509AD	Missing
EOG091509AM	Missing
EOG091509AP	Missing
EOG091509BL	Missing
EOG091509BR	Missing
EOG091509BT	Missing
EOG091509C1	Missing
EOG091509C3	Missing
EOG091509C6	Missing
EOG091509CT	Missing
EOG091509D0	Missing
EOG091509D4	Missing
EOG091509D9	Missing
EOG091509DC	Fragmented	utg000026l	9964290	9970716	110.2	86
EOG091509DH	Missing
EOG091509DK	Missing
EOG091509DS	Missing
EOG091509DU	Missing
EOG091509E9	Missing
EOG091509EV	Missing
EOG091509EW	Missing
EOG091509EX	Missing
EOG091509F3	Missing
EOG091509F4	Missing
EOG091509F7	Missing
EOG091509FK	Missing
EOG091509G6	Missing
EOG091509G7	Missing
EOG091509GI	Missing
EOG091509GJ	Missing
EOG091509GL	Missing
EOG091509H2	Missing
EOG091509HL	Missing
EOG091509HN	Missing
EOG091509HP	Missing
EOG091509HW	Missing
EOG091509HY	Missing
EOG091509IJ	Missing
EOG091509IP	Missing
EOG091509JF	Missing
EOG091509JN	Missing
EOG091509JQ	Missing
EOG091509JR	Missing
EOG091509JY	Missing
EOG091509K4	Missing
EOG091509KK	Missing
EOG091509KP	Missing
EOG091509KW	Missing
EOG091509L2	Missing
EOG091509L5	Missing
EOG091509LE	Missing
EOG091509LM	Missing
EOG091509LR	Missing
EOG091509LT	Missing
EOG091509M7	Missing
EOG091509M8	Missing
EOG091509M9	Missing
EOG091509ME	Missing
EOG091509MG	Missing
EOG091509MI	Missing
EOG091509MM	Missing
EOG091509NI	Missing
EOG091509NO	Missing
EOG091509NT	Missing
EOG091509NU	Missing
EOG091509O9	Missing
EOG091509OJ	Missing
EOG091509OR	Missing
EOG091509OW	Missing
EOG091509P1	Missing
EOG091509PH	Missing
EOG091509PP	Missing
EOG091509PW	Missing
EOG091509Q0	Missing
EOG091509Q5	Missing
EOG091509Q7	Missing
EOG091509Q8	Missing
EOG091509QH	Missing
EOG091509QL	Missing
EOG091509QM	Missing
EOG091509QZ	Missing
EOG091509R0	Missing
EOG091509RG	Missing
EOG091509RK	Missing
EOG091509RL	Missing
EOG091509RP	Missing
EOG091509S6	Missing
EOG091509SN	Missing
EOG091509T7	Missing
EOG091509TE	Missing
