# TBLASTN 2.2.31+
# Query: EOG09150006
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 13 hits found
# 3 hits found
EOG091501VO	utg000001l	33.90	472	215	23	208	615	4328554	4329870	2e-31	134
EOG091501VO	utg000001l	31.58	456	231	21	13	409	4327847	4329148	5e-26	117
EOG091501VO	utg000001l	30.32	188	93	7	100	264	4328187	4328705	1e-06	53.9
# TBLASTN 2.2.31+
# Query: EOG091501VR
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG091501VR	utg000026l	45.30	287	112	11	293	541	3457136	3456297	2e-46	179
EOG091501VR	utg000026l	29.41	119	57	3	396	487	1949151	1949507	2e-10	47.8
EOG091501VR	utg000026l	27.63	76	37	2	325	382	1948886	1949113	2e-10	38.1
EOG091501VR	utg000026l	36.27	102	53	3	435	533	6348632	6348910	1e-04	47.4
# TBLASTN 2.2.31+
# Query: EOG091501VT
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG091501VT	utg000043l	30.61	98	48	4	279	358	2620432	2620719	6e-06	36.6
EOG091501VT	utg000043l	43.48	46	21	1	241	281	2620311	2620448	6e-06	34.3
# TBLASTN 2.2.31+
# Query: EOG091501VY
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG091501VY	utg000002l	35.87	552	274	24	193	690	8595169	8596746	3e-44	174
EOG091501VY	utg000002l	36.45	417	179	18	7	352	8594456	8595661	3e-32	136
EOG091501VY	utg000002l	53.23	62	22	3	60	114	8594677	8594862	3e-09	62.8
EOG091501VY	utg000002l	27.65	387	199	14	18	343	8594535	8595635	5e-09	62.0
# TBLASTN 2.2.31+
# Query: EOG091501VZ
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG091501VZ	utg000026l	30.52	557	259	25	220	659	5940934	5939297	4e-47	126
EOG091501VZ	utg000026l	46.34	123	49	5	18	130	5941556	5941209	4e-47	59.3
EOG091501VZ	utg000026l	67.86	28	7	2	132	157	5941207	5941124	4e-47	35.0
EOG091501VZ	utg000026l	80.00	15	3	0	175	189	5941074	5941030	4e-47	30.0
# TBLASTN 2.2.31+
# Query: EOG091501W1
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG091501W1	utg000032l	37.96	274	104	14	298	508	3114862	3114050	3e-23	107
EOG091501W1	utg000032l	34.08	179	72	3	339	471	3114692	3114156	3e-16	84.7
EOG091501W1	utg000032l	53.33	75	32	1	148	219	3115487	3115263	4e-12	71.6
EOG091501W1	utg000032l	60.53	38	10	1	17	49	3116063	3115950	8e-06	40.0
EOG091501W1	utg000032l	92.86	14	1	0	4	17	3116103	3116062	8e-06	30.0
EOG091501W1	utg000032l	45.16	62	33	1	459	520	3114195	3114013	1e-05	50.4
# TBLASTN 2.2.31+
# Query: EOG091501W3
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG091501W6
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501W6	utg000029l	27.68	271	139	9	102	329	3081954	3082724	5e-09	60.1
# TBLASTN 2.2.31+
# Query: EOG091501WK
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501WK	utg000026l	37.41	147	68	9	18	145	6616804	6616379	5e-05	48.1
# TBLASTN 2.2.31+
# Query: EOG091501WP
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG091501WP	utg000003l	41.25	160	70	7	330	465	8314415	8313936	2e-16	86.7
EOG091501WP	utg000003l	32.63	285	129	10	75	303	8315427	8314594	2e-13	76.3
# TBLASTN 2.2.31+
# Query: EOG091501WS
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501WS	utg000003l	33.33	408	187	20	328	682	4275102	4276229	5e-31	132
EOG091501WS	utg000003l	34.22	225	111	9	328	548	4275232	4275807	3e-17	89.0
EOG091501WS	utg000003l	30.45	312	143	13	3	247	4273669	4274583	7e-17	87.4
# TBLASTN 2.2.31+
# Query: EOG091501WU
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
EOG091501WU	utg000026l	43.88	196	88	9	37	223	1536594	1537142	2e-28	124
EOG091501WU	utg000026l	29.20	250	148	8	174	412	1537003	1537698	1e-22	74.3
EOG091501WU	utg000026l	27.12	236	105	12	415	600	1537709	1538365	1e-22	53.5
EOG091501WU	utg000008l	37.19	199	95	6	10	193	162833	163384	1e-16	86.7
EOG091501WU	utg000008l	34.60	263	113	11	222	447	163739	164461	8e-15	79.0
EOG091501WU	utg000008l	53.33	15	7	0	214	228	163716	163760	8e-15	22.3
EOG091501WU	utg000008l	44.71	85	35	4	507	583	165304	165546	6e-10	50.4
EOG091501WU	utg000008l	35.80	81	29	4	433	493	165033	165266	6e-10	34.3
EOG091501WU	utg000051l	26.99	289	161	11	358	604	1939236	1938394	9e-14	77.0
EOG091501WU	utg000051l	28.04	296	178	12	158	439	1939815	1938991	6e-12	71.2
EOG091501WU	utg000011l	26.08	533	306	24	17	490	3199456	3197945	3e-11	68.9
EOG091501WU	utg000032l	41.67	60	28	4	34	88	1396929	1397102	2e-07	36.2
EOG091501WU	utg000032l	29.67	91	41	3	154	223	1397309	1397575	2e-07	30.0
EOG091501WU	utg000032l	44.44	27	15	0	97	123	1397128	1397208	2e-07	28.5
EOG091501WU	utg000029l	24.48	192	129	5	11	187	1439110	1438538	5e-07	55.1
EOG091501WU	utg000001l	25.97	231	143	7	272	484	4659580	4658918	5e-05	48.5
EOG091501WU	utg000001l	34.12	85	54	2	357	441	4659339	4659091	5e-04	45.1
# TBLASTN 2.2.31+
# Query: EOG091501WY
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG091501WY	utg000002l	32.89	678	308	28	42	620	14316457	14314568	1e-57	216
EOG091501WY	utg000002l	27.82	478	209	21	1	370	14316666	14315317	2e-18	92.8
# TBLASTN 2.2.31+
# Query: EOG091501WZ
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 17 hits found
EOG091501WZ	utg000014l	47.03	202	103	4	132	332	3246244	3245648	1e-32	135
EOG091501WZ	utg000014l	65.43	81	22	2	341	416	3245499	3245260	1e-19	94.7
EOG091501WZ	utg000014l	41.55	142	52	6	101	228	3246333	3245959	5e-13	73.6
EOG091501WZ	utg000014l	32.31	195	103	7	106	287	3246320	3245784	4e-10	64.3
EOG091501WZ	utg000014l	43.64	55	22	2	389	443	3245314	3245177	2e-06	38.1
EOG091501WZ	utg000014l	80.95	21	2	1	451	469	3245057	3244995	2e-06	33.5
EOG091501WZ	utg000003l	28.21	195	122	7	144	323	6876097	6876672	4e-12	70.9
EOG091501WZ	utg000032l	27.64	199	118	5	195	373	1122190	1122768	4e-11	67.4
EOG091501WZ	utg000032l	30.05	183	117	4	225	404	4849576	4850100	1e-10	65.9
EOG091501WZ	utg000032l	39.29	56	33	1	276	331	1565967	1565803	2e-05	40.8
EOG091501WZ	utg000032l	52.17	23	11	0	228	250	1566106	1566038	2e-05	27.7
EOG091501WZ	utg000017l	51.28	39	19	0	293	331	335056	335172	6e-08	49.3
EOG091501WZ	utg000017l	39.47	38	20	1	260	294	334949	335062	6e-08	28.1
EOG091501WZ	utg000053l	24.68	235	155	7	110	337	502571	501912	1e-06	53.1
EOG091501WZ	utg000008l	27.57	301	160	12	140	407	2766735	2765908	3e-05	48.9
EOG091501WZ	utg000001l	37.50	64	33	3	253	313	5523476	5523655	2e-04	35.8
EOG091501WZ	utg000001l	34.15	41	24	1	315	352	5523657	5523779	2e-04	29.6
# TBLASTN 2.2.31+
# Query: EOG091501X6
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG091501X6	utg000002l	56.03	116	50	1	341	456	16421008	16421352	5e-27	118
EOG091501X6	utg000002l	33.20	253	123	11	318	534	16420937	16421665	2e-21	101
EOG091501X6	utg000002l	35.97	139	56	5	244	357	16420653	16421045	6e-09	61.2
EOG091501X6	utg000002l	33.33	192	88	4	6	157	16419516	16420091	3e-08	58.9
# TBLASTN 2.2.31+
# Query: EOG091501XN
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG091501XN	utg000026l	34.43	395	172	16	128	449	10453987	10452845	8e-36	146
EOG091501XN	utg000026l	29.94	491	182	21	48	394	10454489	10453071	3e-22	103
EOG091501XN	utg000026l	54.84	31	12	1	542	570	10452383	10452291	1e-05	37.0
EOG091501XN	utg000026l	53.57	28	12	1	515	542	10452504	10452424	1e-05	32.7
EOG091501XN	utg000001l	34.64	153	82	6	235	374	5843560	5843117	6e-08	57.8
EOG091501XN	utg000002l	34.85	66	39	2	308	373	5284878	5284693	1e-05	37.4
EOG091501XN	utg000002l	43.90	41	20	2	268	308	5285000	5284887	1e-05	32.0
# TBLASTN 2.2.31+
# Query: EOG091501XO
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG091501XO	utg000043l	39.53	301	131	12	50	313	2635515	2634655	6e-40	144
EOG091501XO	utg000043l	65.52	29	10	0	1	29	2635714	2635628	6e-40	41.6
EOG091501XO	utg000043l	34.52	336	145	15	41	324	2635538	2634600	1e-22	105
EOG091501XO	utg000043l	41.81	177	67	8	417	563	2633580	2633068	3e-20	97.8
EOG091501XO	utg000043l	39.68	189	106	6	24	207	2635589	2635032	4e-19	94.4
EOG091501XO	utg000043l	51.67	60	11	2	343	385	2634293	2634117	5e-07	55.1
# TBLASTN 2.2.31+
# Query: EOG091501XT
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501XT	utg000004l	27.90	233	139	9	87	305	928039	928692	1e-11	42.0
EOG091501XT	utg000004l	34.07	91	50	3	305	391	928691	928945	1e-11	38.1
EOG091501XT	utg000004l	37.50	48	28	1	32	77	927777	927920	1e-11	30.0
# TBLASTN 2.2.31+
# Query: EOG091501XU
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG091501XW
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG091501Y5
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG091501Y5	utg000011l	30.99	342	163	15	271	554	2754235	2753255	8e-20	87.4
EOG091501Y5	utg000011l	73.68	19	5	0	229	247	2754377	2754321	8e-20	30.4
EOG091501Y5	utg000011l	42.68	82	39	3	149	224	2754783	2754544	9e-07	53.9
EOG091501Y5	utg000011l	68.00	25	8	0	1	25	2755428	2755354	9e-05	39.7
EOG091501Y5	utg000011l	45.16	31	17	0	27	57	2755283	2755191	9e-05	26.9
EOG091501Y5	utg000011l	63.41	41	14	1	398	438	2753783	2753664	2e-04	43.5
EOG091501Y5	utg000011l	75.00	12	3	0	470	481	2753571	2753536	2e-04	21.9
# TBLASTN 2.2.31+
# Query: EOG091501YD
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501YD	utg000002l	29.06	413	203	14	1	344	14424496	14425671	2e-28	125
EOG091501YD	utg000002l	36.70	188	61	10	553	683	14426889	14427449	7e-15	81.3
EOG091501YD	utg000002l	41.21	165	56	6	451	576	14426527	14427015	8e-15	80.9
# TBLASTN 2.2.31+
# Query: EOG091501YG
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501YG	utg000002l	28.57	175	97	7	146	296	9153150	9153662	7e-04	44.7
# TBLASTN 2.2.31+
# Query: EOG091501YN
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501YN	utg000003l	33.33	147	51	7	24	127	7309014	7309442	3e-05	47.4
EOG091501YN	utg000003l	52.24	67	29	3	1	67	7308946	7309137	2e-04	35.4
EOG091501YN	utg000003l	77.78	18	3	1	64	81	7309127	7309177	2e-04	28.5
# TBLASTN 2.2.31+
# Query: EOG091501YT
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501YT	utg000027l	55.56	144	58	4	171	311	410089	409667	3e-30	127
EOG091501YT	utg000027l	35.66	143	58	5	347	459	409472	409056	7e-05	34.7
EOG091501YT	utg000027l	72.22	18	5	0	459	476	409057	409004	7e-05	32.0
# TBLASTN 2.2.31+
# Query: EOG091501YV
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501YV	utg000043l	31.30	115	77	1	565	679	102470	102808	2e-06	53.5
# TBLASTN 2.2.31+
# Query: EOG091501YW
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501YW	utg000019l	44.72	284	120	13	1	260	569532	570344	1e-49	189
# TBLASTN 2.2.31+
# Query: EOG091501ZI
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091501ZI	utg000001l	33.70	184	88	7	40	194	6832346	6832882	4e-09	61.2
EOG091501ZI	utg000001l	52.24	67	30	2	332	398	6833296	6833490	1e-07	56.2
EOG091501ZI	utg000001l	55.17	58	20	3	299	356	6833195	6833350	3e-05	48.9
EOG091501ZI	utg000001l	78.26	23	5	0	410	432	6835404	6835472	7e-05	44.3
EOG091501ZI	utg000001l	47.37	19	10	0	390	408	6835343	6835399	7e-05	22.3
# TBLASTN 2.2.31+
# Query: EOG091501ZJ
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG091501ZJ	utg000022l	37.02	181	82	9	1	154	28083	28610	6e-10	63.9
# TBLASTN 2.2.31+
# Query: EOG091501ZQ
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG091501ZQ	utg000001l	36.65	161	87	7	96	248	7768441	7768902	1e-25	77.8
EOG091501ZQ	utg000001l	31.20	234	113	9	247	451	7768880	7769524	1e-25	60.1
# TBLASTN 2.2.31+
# Query: EOG091501ZT
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501ZT	utg000027l	30.06	173	83	8	13	156	64618	65109	9e-09	60.8
EOG091501ZT	utg000027l	40.00	55	33	0	458	512	66118	66282	7e-05	44.7
EOG091501ZT	utg000027l	44.00	25	13	1	512	536	66278	66349	7e-05	22.3
# TBLASTN 2.2.31+
# Query: EOG091501ZX
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG091501ZX	utg000003l	28.44	538	251	29	226	647	8250772	8249213	9e-25	112
EOG091501ZX	utg000003l	38.38	99	53	4	122	217	8252487	8252206	2e-15	55.8
EOG091501ZX	utg000003l	31.58	133	68	3	3	113	8252905	8252510	2e-15	47.8
# TBLASTN 2.2.31+
# Query: EOG09150202
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG09150203
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG09150203	utg000003l	32.90	383	151	14	1	300	826126	825047	2e-18	92.8
EOG09150203	utg000003l	71.05	38	10	1	526	563	824104	823994	5e-15	52.8
EOG09150203	utg000003l	61.90	42	15	1	482	523	824292	824170	5e-15	47.8
EOG09150203	utg000003l	81.82	11	2	0	472	482	824318	824286	5e-15	21.2
EOG09150203	utg000003l	33.02	212	102	6	184	365	825399	824794	3e-13	75.5
EOG09150203	utg000003l	49.21	63	11	1	606	647	823782	823594	4e-06	52.0
# TBLASTN 2.2.31+
# Query: EOG09150209
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09150209	utg000026l	31.37	204	124	4	179	370	11442207	11442806	2e-10	66.2
EOG09150209	utg000026l	56.10	41	8	1	411	441	11443015	11443137	4e-04	45.4
# TBLASTN 2.2.31+
# Query: EOG0915020A
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0915020A	utg000011l	31.06	499	195	25	4	377	2539223	2537799	3e-21	83.6
EOG0915020A	utg000011l	57.58	33	14	0	390	422	2537731	2537633	3e-21	38.9
# TBLASTN 2.2.31+
# Query: EOG0915020D
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG0915020D	utg000032l	49.30	71	29	3	233	297	6150762	6150971	1e-17	59.3
EOG0915020D	utg000032l	30.95	210	130	9	333	534	6151076	6151684	1e-17	51.6
EOG0915020D	utg000032l	24.61	321	158	14	352	616	6151129	6152007	9e-12	51.6
EOG0915020D	utg000032l	37.50	80	24	3	651	705	6152094	6152330	9e-12	39.7
EOG0915020D	utg000032l	32.85	137	90	2	14	150	6149856	6150260	3e-06	53.1
# TBLASTN 2.2.31+
# Query: EOG0915020F
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG0915020F	utg000043l	36.38	635	278	31	5	528	2640413	2642272	1e-57	216
# TBLASTN 2.2.31+
# Query: EOG0915020I
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG0915020P
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG0915020P	utg000003l	37.77	278	130	9	138	374	435038	434211	8e-26	114
EOG0915020P	utg000031l	28.44	225	129	8	32	233	2563256	2562609	4e-10	59.7
EOG0915020P	utg000031l	69.23	13	4	0	233	245	2562556	2562518	4e-10	25.4
EOG0915020P	utg000001l	39.19	74	42	3	130	202	142733	142518	3e-07	42.0
EOG0915020P	utg000001l	29.41	85	53	3	211	290	142492	142244	3e-07	33.1
# TBLASTN 2.2.31+
# Query: EOG0915020Q
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0915020Q	utg000029l	28.52	277	132	14	81	305	4269619	4268831	1e-04	47.0
EOG0915020Q	utg000029l	34.15	82	43	2	137	215	4269378	4269157	9e-04	44.3
# TBLASTN 2.2.31+
# Query: EOG0915020U
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG0915020U	utg000070l	36.91	149	74	10	67	203	17502	17924	6e-08	57.8
# TBLASTN 2.2.31+
# Query: EOG09150210
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09150210	utg000008l	35.86	145	58	6	431	540	2011562	2011128	4e-04	45.4
# TBLASTN 2.2.31+
# Query: EOG09150215
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG09150217
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG0915021C
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0915021C	utg000034l	45.16	93	42	3	127	212	1268658	1268930	1e-09	63.2
EOG0915021C	utg000034l	35.77	123	39	7	368	456	1269708	1270058	2e-06	52.8
# TBLASTN 2.2.31+
# Query: EOG0915021D
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 8 hits found
EOG0915021D	utg000001l	58.43	255	78	7	75	306	5868748	5867999	3e-78	252
EOG0915021D	utg000001l	45.24	84	19	3	335	391	5867895	5867644	3e-78	60.5
EOG0915021D	utg000001l	37.98	258	85	14	212	415	5868284	5867574	6e-40	100
EOG0915021D	utg000001l	36.41	206	103	8	29	212	5868879	5868280	6e-40	84.3
EOG0915021D	utg000026l	33.44	308	146	19	121	401	4862347	4863174	3e-19	92.8
EOG0915021D	utg000026l	31.06	161	97	7	52	212	4862156	4862596	4e-08	57.8
EOG0915021D	utg000026l	40.79	76	43	2	30	105	2637264	2637043	1e-06	52.8
EOG0915021D	utg000026l	43.56	101	47	7	193	290	2636802	2636521	3e-05	48.1
# TBLASTN 2.2.31+
# Query: EOG0915021J
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG0915021J	utg000002l	58.33	144	56	4	5	146	2612299	2611874	2e-38	152
EOG0915021J	utg000002l	43.18	132	55	5	210	333	2611437	2611078	4e-12	70.5
EOG0915021J	utg000002l	55.17	58	15	2	376	433	2610413	2610273	2e-10	65.1
EOG0915021J	utg000002l	66.00	50	16	1	292	341	2611201	2611055	1e-08	59.7
# TBLASTN 2.2.31+
# Query: EOG0915021L
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG0915021L	utg000026l	49.21	126	46	5	1	116	9511988	9512341	5e-33	91.7
EOG0915021L	utg000026l	67.27	55	18	0	125	179	9512410	9512574	5e-33	72.0
EOG0915021L	utg000026l	45.45	165	78	5	1009	1165	9515809	9516291	2e-21	103
EOG0915021L	utg000026l	40.68	177	82	7	938	1101	9515597	9516097	2e-17	90.5
EOG0915021L	utg000026l	30.14	282	157	9	885	1141	9515418	9516218	2e-09	64.7
# TBLASTN 2.2.31+
# Query: EOG09150225
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# 0 hits found
# TBLASTN 2.2.31+
# Query: EOG09150227
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09150227	utg000001l	39.62	313	160	13	74	371	7262263	7261367	2e-35	145
EOG09150227	utg000001l	40.00	245	106	12	60	274	7262349	7261648	1e-27	120
EOG09150227	utg000001l	31.98	222	129	9	181	394	7261928	7261305	3e-08	59.3
# TBLASTN 2.2.31+
# Query: EOG09150229
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09150229	utg000002l	52.70	74	34	1	220	292	11541328	11541549	2e-14	77.4
EOG09150229	utg000002l	29.33	208	115	8	221	412	11541332	11541907	1e-11	68.9
# TBLASTN 2.2.31+
# Query: EOG0915022F
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0915022F	utg000052l	31.65	474	248	19	123	530	178263	176872	5e-30	128
EOG0915022F	utg000052l	28.53	340	190	14	249	551	177788	176817	3e-10	65.1
# TBLASTN 2.2.31+
# Query: EOG0915022H
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG0915022H	utg000043l	40.19	311	126	10	25	281	884852	885766	2e-45	177
EOG0915022H	utg000043l	34.78	161	68	8	336	464	886089	886556	3e-11	56.6
EOG0915022H	utg000043l	58.33	24	10	0	472	495	886621	886692	3e-11	32.3
EOG0915022H	utg000043l	42.50	80	45	1	244	323	885654	885890	7e-09	61.2
EOG0915022H	utg000043l	37.37	99	38	3	498	574	886952	887242	1e-05	50.4
# TBLASTN 2.2.31+
# Query: EOG0915022J
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG0915022J	utg000002l	32.12	165	83	6	423	561	5935912	5935427	3e-06	52.8
# TBLASTN 2.2.31+
# Query: EOG0915022O
# Database: ./tmp/unitigs_diptera_odb9_3925818918
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
